id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:how do you rate the level of hygiene of the market place,field:what is the common name of the product in english,"field:what is the geographical origin of the product: local, national or international ",field:what is the local name of the product,field:what is the name of the food market you are visiting,field:what is the nutritional value and/or health benefits (health claims) of the product,field:what is the price of the product,field:what is the scientific name of the product
4790455,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:26:05 -0500,2016-12-18 10:26:06 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790455,https://static.inaturalist.org/photos/5838342/medium.jpg?1482074767,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these yellow turnips.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Turnip,Brassica rapa rapa,Turnip,Plantae,55171,,,,,,,,
4790471,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:30:53 -0500,2016-12-23 02:52:35 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790471,https://static.inaturalist.org/photos/5838368/medium.jpg?1482075056,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these yellow onions. 

",false,1,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Onion,Allium cepa,Onion,Plantae,48592,,,,,,,,
4790493,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:35:49 -0500,2016-12-18 10:35:50 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790493,https://static.inaturalist.org/photos/5838381/medium.jpg?1482075351,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these butternut squashes.
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Squash or Pumpkin,Cucurbita moschata,Squash or Pumpkin,Plantae,122869,,,,,,,,
4790514,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:45:18 -0500,2016-12-18 10:45:20 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790514,https://static.inaturalist.org/photos/5838411/medium.jpg?1482075921,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these parsnips.",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Wild Parsnip,Pastinaca sativa,Wild Parsnip,Plantae,59778,,,,,,,,
4790527,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:50:36 -0500,2016-12-18 10:50:37 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790527,https://static.inaturalist.org/photos/5838432/medium.jpg?1482076238,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these beetroots.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Tuberous beet,Beta vulgaris vulgaris,Tuberous beet,Plantae,54517,,,,,,,,
4794812,2016-10-21,2016-10-21,,Quito,,357546,rafaelruizdecastaneda,2016-12-19 09:43:30 -0500,2016-12-19 09:56:25 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4794812,https://static.inaturalist.org/photos/5844720/medium.png?1482158747,"","The ""Mercado America"" offers a considerable fish and seafood diversity at the core of the city of Quito.",false,0,0,true,,"  Buenos Aires OE 5-28, Quito 170103",-0.208795,-78.506221,,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4794868,2016-10-21,2016-10-21,,Quito,,357546,rafaelruizdecastaneda,2016-12-19 09:51:56 -0500,2017-02-09 08:39:02 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4794868,https://static.inaturalist.org/photos/5844744/medium.png?1482159189,"","In the local market ""Mercado America"" in Quito, there is a considerable marine biodiversity at the core of the city.",false,1,0,true,,"  Buenos Aires OE 5-28, Quito 170103",-0.208795,-78.506221,2197,,,,Octopuses,Octopoda,Octopuses,Mollusca,47458,,,,,,,,
4795061,2016-10-21,2016-10-21,,Paris,,357546,rafaelruizdecastaneda,2016-12-19 10:01:35 -0500,2017-02-09 08:33:59 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795061,https://static.inaturalist.org/photos/5844955/medium.png?1482161976,"","In the local market ""Mercado America"" there is a considerable diversity of marine food diversity. ",false,1,0,true,,"  Buenos Aires OE 5-28, Quito 170103",-0.208795,-78.506221,,,,,Decapods,Decapoda,Decapods,Animalia,47186,,,,,,,,
4795331,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 11:47:10 -0500,2016-12-19 11:47:41 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795331,https://static.inaturalist.org/photos/5845226/medium.jpg?1482166063,"",I visited local fish market in Oman (region of Mascate). There is an interesting diversity of fishes. I have uploaded some photos.,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Thunnus,Thunnus,,Actinopterygii,69676,,,,,,,,
4795361,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 11:54:16 -0500,2016-12-29 19:19:01 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795361,https://static.inaturalist.org/photos/5845252/medium.jpg?1482166459,"",Swordfish in local fish market in Oman.,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Swordfishes,Xiphiidae,Swordfishes,Actinopterygii,86136,,,,,,,,
4795375,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:03:31 -0500,2016-12-19 12:04:54 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795375,https://static.inaturalist.org/photos/5845313/medium.png?1482167096,"",Local fish market in Oman (region of Mascate).,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4795388,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:08:05 -0500,2016-12-21 03:49:15 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795388,https://static.inaturalist.org/photos/5845329/medium.jpg?1482167302,"",Sharks in local fish market in Oman (region of Mascate).,false,1,0,true,,Mascate,23.58589,58.405923,40000,,,,Sharks and Rays,Elasmobranchii,Sharks and Rays,Animalia,47273,,,,,,,,
4795395,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:11:04 -0500,2016-12-19 12:12:59 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795395,https://static.inaturalist.org/photos/5845345/medium.png?1482167581,"",Local fish market in Oman (region Mascate) shows an interesting diversity of fish.,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4795404,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:17:30 -0500,2016-12-19 12:17:32 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795404,https://static.inaturalist.org/photos/5845356/medium.png?1482167852,"",Local fish market in Oman (region of Mascate). ,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4795412,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:21:22 -0500,2016-12-19 12:22:04 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795412,https://static.inaturalist.org/photos/5845370/medium.png?1482168104,"",Local fish market in Oman (region of Mascate).,false,0,0,true,,Mascate,23.58589,58.405923,22696,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4795424,2016-10-31,2016-10-31,,Bern,,382355,clisg,2016-12-19 12:24:46 -0500,2016-12-19 12:25:13 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4795424,https://static.inaturalist.org/photos/5845409/medium.png?1482168315,"",Local fish market in Oman (region of Mascate). ,false,0,0,true,,Mascate,23.58589,58.405923,40000,,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178,,,,,,,,
4826683,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 08:37:56 -0500,2016-12-21 12:21:56 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4826683,https://static.inaturalist.org/photos/5856351/medium.jpg?1482327479,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these squids.",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,European squid,Loligo vulgaris,European squid,Mollusca,324558,,,,,,,,
4827608,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 14:49:57 -0500,2016-12-21 14:49:58 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827608,https://static.inaturalist.org/photos/5857550/medium.jpg?1482349799,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found this coriander.
",false,0,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Coriandrum sativum,Coriandrum sativum,Coriander,Plantae,67759,,,,,,,,
4827615,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 14:55:39 -0500,2016-12-21 14:55:40 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827615,https://static.inaturalist.org/photos/5857558/medium.jpg?1482350144,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found this seabass.
",false,0,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,European Seabass,Dicentrarchus labrax,European Seabass,Actinopterygii,99269,,,,,,,,
4827637,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:01:50 -0500,2016-12-28 13:58:17 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827637,https://static.inaturalist.org/photos/5857591/medium.jpg?1482350514,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these kiwis.
",false,2,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Actinidia deliciosa,Actinidia deliciosa,kiwifruit,Plantae,125395,,,,,,,,
4827649,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:06:28 -0500,2016-12-21 15:06:30 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827649,https://static.inaturalist.org/photos/5857613/medium.jpg?1482350792,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found this octopus.
",false,0,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Common Octopus,Octopus vulgaris,Common Octopus,Mollusca,49315,,,,,,,,
4827737,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:15:12 -0500,2016-12-23 02:29:52 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827737,https://static.inaturalist.org/photos/5857634/medium.jpg?1482351316,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these potatoes var. rosabelle.
",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4827744,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:21:35 -0500,2016-12-28 13:57:42 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827744,https://static.inaturalist.org/photos/5857651/medium.jpg?1482351698,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these potatoes var. amandines.",false,2,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Papa,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4827754,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:25:14 -0500,2016-12-23 02:29:43 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827754,https://static.inaturalist.org/photos/5857666/medium.jpg?1482351917,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these potatoes var. Landia.",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4827766,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:28:44 -0500,2016-12-23 02:29:41 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827766,https://static.inaturalist.org/photos/5857861/medium.jpg?1482354138,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these potatoes var. Delicatesse.
",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4827789,2016-12-21,2016-12-21,,Hawaii,true,371151,isabellebolon,2016-12-21 15:34:07 -0500,2016-12-22 03:03:24 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827789,https://static.inaturalist.org/photos/5857718/medium.jpg?1482352453,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these trouts.",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,,,,,,,,
4827803,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:40:20 -0500,2016-12-28 14:00:18 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827803,https://static.inaturalist.org/photos/5857749/medium.jpeg?1482352823,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these pears Abatte.
",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Peras,Pyrus,pears,Plantae,58736,,,,,,,,
4827829,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:46:57 -0500,2016-12-28 14:02:17 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827829,https://static.inaturalist.org/photos/5857773/medium.jpg?1482353220,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found these soles.
",false,1,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,Lenguados,Solea,,Actinopterygii,55398,,,,,,,,
4827849,2016-12-21,2016-12-21,,Hawaii,,371151,isabellebolon,2016-12-21 15:52:21 -0500,2016-12-21 15:52:23 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4827849,https://static.inaturalist.org/photos/5857798/medium.jpeg?1482353544,"","I visited the local market of Meythet (Haute-Savoie, France), about 10 stalls with a diversity of local vegetables and fruits, meat and fish. I found this hake.
",false,0,0,true,,"Rue François Vernex, Meythet, France",45.914586,6.09149,,,,,European Hake,Merluccius merluccius,European Hake,Actinopterygii,118603,,,,,,,,
4897682,2017-01-04,2017-01-04,,Central Time (US & Canada),true,115129,aguilita,2017-01-05 01:50:42 -0500,2017-02-04 12:28:11 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4897682,https://static.inaturalist.org/photos/5958226/medium.jpg?1483599045,"Atlantic Salmon (Salmo salar), salmon, fish, commercially raised for Human consumption, North Texas, North America, Western Hemisphere","Atlantic Salmon (Salmo salar)

4 January 2017
WinCo Foods
2645 West University Drive
Denton, Denton County, Texas

A fresh whole Atlantic Salmon was for sale on ice at WinCo Foods in the fish section of the market. The sale information indicated the fish sold for $9.38/lb. and was farm raised (""color added"") in the United States. This specimen measured at least 2 1/2 feet in length.",false,0,0,true,,"WinCo Foods, 2645 W. University Dr., Denton, TX",33.227154,-97.166814,,,,,Atlantic Salmon,Salmo salar,Atlantic Salmon,Actinopterygii,48648,,,,,,,,
4931932,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-01-12 03:09:51 -0500,2017-01-14 09:21:38 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4931932,https://static.inaturalist.org/photos/6011670/medium.jpg?1484208593,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found these periwinkles.",false,1,0,true,,"Rue des Douves, 35600 Redon, France",47.6506991138,-2.0850349473,,,,,Common Periwinkle,Littorina littorea,Common Periwinkle,Mollusca,81606,,,,,,,,
4942662,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-01-14 09:02:14 -0500,2017-01-14 10:20:53 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4942662,https://static.inaturalist.org/photos/6026632/medium.jpg?1484402537,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the Indoor market in the Halles. I found these Delicata squashes.",false,0,0,true,,"7 January 2017 Rue des Douves, 35600 Redon, France",47.6506991138,-2.0850349473,,,,,American Pumpkin,Cucurbita pepo,American Pumpkin,Plantae,76541,,,,,,,,
4942880,2017-01-07,2017-01-07,,Paris,,371151,isabellebolon,2017-01-14 09:11:30 -0500,2017-01-14 09:20:54 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4942880,https://static.inaturalist.org/photos/6026658/medium.jpg?1484403096,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the Indoor market in the Halles. I found these clams (warty venus).
",false,1,0,true,,"Rue des Douves, 35600 Redon, France",47.6506991138,-2.0850349473,,,,,Warty Venus Clam,Venus verrucosa,Warty Venus Clam,Mollusca,324540,,,,,,,,
4942890,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-01-14 09:17:46 -0500,2017-01-14 10:29:14 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4942890,https://static.inaturalist.org/photos/6026678/medium.jpg?1484403469,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the Indoor market in the Halles. I found these clams.
",false,1,0,true,,"Rue des Douves, 35600 Redon, France",47.6506991138,-2.0850349473,,,,,Carpet-shells,Venerupis,Carpet-shells,Mollusca,69184,,,,,,,,
5050641,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-02-04 03:56:46 -0500,2017-02-04 03:56:49 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5050641,https://static.inaturalist.org/photos/6190578/medium.jpg?1486198609,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found this chicory.
",false,0,0,true,,Place Duchesse Anne 35600 Redon,47.6506991138,-2.0850349473,,,,,Chicory,Cichorium intybus,Chicory,Plantae,52913,,,,,,,,
5050648,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-02-04 04:03:16 -0500,2017-02-04 04:03:18 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5050648,https://static.inaturalist.org/photos/6190587/medium.jpg?1486199000,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found these shrimps.
",false,0,0,true,,Place Duchesse Anne 35600 Redon,47.6506991138,-2.0850349473,,,,,Caridean Shrimp,Caridea,Caridean Shrimp,Animalia,342912,,,,,,,,
5050655,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-02-04 04:09:19 -0500,2017-02-04 04:09:21 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5050655,https://static.inaturalist.org/photos/6190591/medium.jpg?1486199362,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found these apples reinette clochard. Besides seafood, the area is famous for its diversity of apple varieties.
",false,0,0,true,,Place Duchesse Anne 35600 Redon,47.6506991138,-2.0850349473,,,,,Apple,Malus x domestica,Apple,Plantae,469472,,,,,,,,
5050676,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-02-04 04:24:44 -0500,2017-02-04 04:24:45 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5050676,https://static.inaturalist.org/photos/6190632/medium.jpg?1486200286,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found these oysters.",false,0,0,true,,Place Duchesse Anne 35600 Redon,47.6506991138,-2.0850349473,,,,,True Oysters,Ostreidae,True Oysters,Mollusca,47582,,,,,,,,
5050683,2017-01-07,2017-01-07,,Hawaii,,371151,isabellebolon,2017-02-04 04:33:49 -0500,2017-02-04 04:33:51 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5050683,https://static.inaturalist.org/photos/6190645/medium.jpg?1486200832,"","I went to Redon (Ille et Vilaine, West of France, near Atlantic Ocean). I visited the indoor market in the Halles. I found these oysters.
",false,0,0,true,,Place Duchesse Anne 35600 Redon,47.6506991138,-2.0850349473,,,,,True Oysters,Ostreidae,True Oysters,Mollusca,47582,,,,,,,,
5078701,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 05:39:26 -0500,2017-02-09 05:39:28 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078701,https://static.inaturalist.org/photos/6236109/medium.jpeg?1486636769,"","I went to Geneva and visited the Market of Champel. I found these chard. 
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192385,6.156955,77,,,,Swiss Chard,Beta vulgaris cicla,Swiss Chard,Plantae,120603,,,,,,,,
5078711,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 05:49:57 -0500,2017-02-09 05:49:58 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078711,https://static.inaturalist.org/photos/6236117/medium.jpeg?1486637399,"","I went to Geneva and visited the Market of Champel. I found these carrots.


",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192236,6.157025,110,,,,Carrot,Daucus carota sativus,Carrot,Plantae,123454,,,,,,,,
5078726,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:06:48 -0500,2017-02-09 06:06:50 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078726,https://static.inaturalist.org/photos/6236130/medium.jpeg?1486638411,"","I went to Geneva and visited the Market of Champel. I found these  
parsnips.
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192444,6.156596,123,,,,Parsnip,Pastinaca sativa sativa,Parsnip,Plantae,242007,,,,,,,,
5078729,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:11:45 -0500,2017-02-09 06:11:46 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078729,https://static.inaturalist.org/photos/6236131/medium.jpeg?1486638708,"","I went to Geneva and visited the Market of Champel. I found these pears. 

",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192325,6.156853,95,,,,Pears,Pyrus,pears,Plantae,58736,,,,,,,,
5078733,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:15:03 -0500,2017-02-09 06:15:06 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078733,https://static.inaturalist.org/photos/6236134/medium.jpeg?1486638907,"","I went to Geneva and visited the Market of Champel. I found these apples.


",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192414,6.15681,143,,,,Apple,Malus x domestica,Apple,Plantae,469472,,,,,,,,
5078745,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:28:40 -0500,2017-02-09 06:54:39 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078745,https://static.inaturalist.org/photos/6236142/medium.jpeg?1486639722,"","I went to Geneva and visited the Market of Champel. I found these  
rutabagas.
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192444,6.156982,136,,,,Rapeseed,Brassica napus,Rapeseed,Plantae,75869,,,,,,,,
5078748,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:33:01 -0500,2017-02-09 06:52:30 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078748,https://static.inaturalist.org/photos/6236143/medium.jpeg?1486639985,"","I went to Geneva and visited the Market of Champel. I found these beetroots.  


",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192535,6.15679,91,,,,Tuberous beet,Beta vulgaris vulgaris,Tuberous beet,Plantae,54517,,,,,,,,
5078752,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:37:47 -0500,2017-02-09 06:55:10 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078752,https://static.inaturalist.org/photos/6236144/medium.jpeg?1486640271,"","I went to Geneva and visited the Market of Champel. I found these  
kiwifruits.
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192325,6.157025,136,,,,Kiwifruit,Actinidia deliciosa,kiwifruit,Plantae,125395,,,,,,,,
5078759,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:45:59 -0500,2017-02-09 06:55:42 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078759,https://static.inaturalist.org/photos/6236148/medium.jpeg?1486640763,"","I went to Geneva and visited the Market of Champel. I found these kohlrabi. 
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192444,6.156853,123,,,,Kohlrabi,Brassica oleracea gongylodes,Kohlrabi,Plantae,371828,,,,,,,,
5078766,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 06:50:50 -0500,2017-02-09 07:00:57 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078766,https://static.inaturalist.org/photos/6236153/medium.jpeg?1486641053,"","I went to Geneva and visited the Market of Champel. I found this cornsalad. 
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192444,6.156939,123,,,,Common Cornsalad,Valerianella locusta,Common Cornsalad,Plantae,55752,,,,,,,,
5078788,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 07:07:15 -0500,2017-02-09 07:07:17 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078788,https://static.inaturalist.org/photos/6236193/medium.jpeg?1486642037,"","I went to Geneva and visited the Market of Champel. I found these potatoes. 
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192414,6.156768,133,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
5078804,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 07:19:36 -0500,2017-02-09 07:19:39 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078804,https://static.inaturalist.org/photos/6236206/medium.jpeg?1486642780,"","I went to Geneva and visited the Market of Champel. I found this Radicchio. 
",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192533,6.15651,130,,,,Chicory,Cichorium intybus,Chicory,Plantae,52913,,,,,,,,
5078806,2017-02-09,2017-02-09,,Hawaii,,371151,isabellebolon,2017-02-09 07:26:02 -0500,2017-02-09 07:26:04 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/5078806,https://static.inaturalist.org/photos/6236209/medium.jpeg?1486643165,"","I went to Geneva and visited the Market of Champel. I found these onions.

",false,0,0,true,,"Avenue de Peschier, Genève, Suisse",46.192504,6.156553,113,,,,Onion,Allium cepa,Onion,Plantae,48592,,,,,,,,
